event_id,sport_id,league_id,league_name,home,away,starts,period_number,period_description,market,line,side,ts_iso,ts_epoch,price,limit
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-13T13:02:12+00:00,1752411732,2.05,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-13T13:02:12+00:00,1752411732,1.819,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-13T13:38:12+00:00,1752413892,2.06,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-13T13:38:12+00:00,1752413892,1.813,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,over,2025-07-13T13:39:21+00:00,1752413961,1.689,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,under,2025-07-13T13:39:21+00:00,1752413961,2.22,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-13T19:59:32+00:00,1752436772,2.05,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-13T21:25:55+00:00,1752441955,2.17,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-13T21:25:55+00:00,1752441955,1.735,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-13T23:19:21+00:00,1752448761,2.16,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-13T23:19:21+00:00,1752448761,1.74,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-14T00:00:46+00:00,1752451246,2.14,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-14T00:00:46+00:00,1752451246,1.751,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-14T06:04:06+00:00,1752473046,2.06,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-14T06:04:06+00:00,1752473046,1.813,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-14T07:37:56+00:00,1752478676,2.07,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-14T07:37:56+00:00,1752478676,1.8,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-14T17:20:18+00:00,1752513618,1.806,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,over,2025-07-14T17:27:47+00:00,1752514067,1.699,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,under,2025-07-14T17:27:47+00:00,1752514067,2.2,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-15T00:02:28+00:00,1752537748,1.8,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-15T00:37:45+00:00,1752539865,2.06,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-15T00:37:45+00:00,1752539865,1.806,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-15T00:40:31+00:00,1752540031,2.09,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-15T00:40:31+00:00,1752540031,1.787,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-15T01:01:50+00:00,1752541310,2.06,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-15T01:01:50+00:00,1752541310,1.806,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,over,2025-07-15T11:14:44+00:00,1752578084,1.68,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,total,4.5,under,2025-07-15T11:14:44+00:00,1752578084,2.24,475.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,away,2025-07-15T11:55:56+00:00,1752580556,2.05,2500.0
1610679471,8,1624,UFC,Max Holloway,Dustin Poirier,2025-07-20T04:44:00,0,Fight,moneyline,,home,2025-07-15T11:55:56+00:00,1752580556,1.813,2500.0
